"","crid","incident_date","officer_id"
"605",1062865,"13-Jun-2013  17:36",36
"606",1062995,"18-Jun-2013  22:30",26
"607",1062995,"18-Jun-2013  22:30",301
"608",1062995,"18-Jun-2013  22:30",302
"609",1062995,"18-Jun-2013  22:30",182
"610",1062995,"18-Jun-2013  22:30",183
"611",1062995,"18-Jun-2013  22:30",128
"612",1062995,"18-Jun-2013  22:30",303
"613",1062995,"18-Jun-2013  22:30",102
"614",1062995,"18-Jun-2013  22:30",33
"615",1062995,"18-Jun-2013  22:30",36
"616",1063004,"20-Jun-2013  13:00",175
"617",1063004,"20-Jun-2013  13:00",304
"618",1063103,"24-Jun-2013  17:15",26
"619",1063103,"24-Jun-2013  17:15",28
"620",1063103,"24-Jun-2013  17:15",102
"621",1063103,"24-Jun-2013  17:15",36
"622",1063130,"02-Jun-2013  15:12",9
"623",1063165,"28-Jun-2013  10:36",175
"624",1063165,"28-Jun-2013  10:36",17
"625",1063165,"28-Jun-2013  10:36",304
"626",1063631,"28-Dec-2012  19:06",72
"627",1063631,"28-Dec-2012  19:06",118
"628",1063653,"18-Jul-2013  2:35",101
"629",1063653,"18-Jul-2013  2:35",305
"630",1063859,"27-Jul-2013  15:00",117
"631",1063915,"30-Jul-2013  21:00",306
"632",1063915,"30-Jul-2013  21:00",72
"633",1063915,"30-Jul-2013  21:00",118
"634",1063915,"30-Jul-2013  21:00",307
"635",1063935,"14-Jun-2013  17:00",191
"636",1063935,"14-Jun-2013  17:00",72
"637",1063935,"14-Jun-2013  17:00",118
"638",1063935,"14-Jun-2013  17:00",194
"639",1064009,"03-Aug-2013  19:00",141
"640",1064009,"03-Aug-2013  19:00",308
"641",1064113,"04-Aug-2013  0:00",309
"642",1064148,"05-Aug-2013  19:35",285
"643",1064192,"01-Aug-2013  0:00",263
"644",1064192,"01-Aug-2013  0:00",264
"645",1064192,"01-Aug-2013  0:00",266
"646",1064192,"01-Aug-2013  0:00",310
"647",1064192,"01-Aug-2013  0:00",311
"648",1064192,"01-Aug-2013  0:00",269
"649",1064192,"01-Aug-2013  0:00",270
"650",1064192,"01-Aug-2013  0:00",312
"651",1064192,"01-Aug-2013  0:00",313
"652",1064192,"01-Aug-2013  0:00",272
"653",1064192,"01-Aug-2013  0:00",76
"654",1064192,"01-Aug-2013  0:00",273
"655",1064192,"01-Aug-2013  0:00",314
"656",1064192,"01-Aug-2013  0:00",315
"657",1064192,"01-Aug-2013  0:00",274
"658",1064192,"01-Aug-2013  0:00",316
"659",1064202,"09-Aug-2013  20:00",317
"660",1064202,"09-Aug-2013  20:00",318
"661",1064202,"09-Aug-2013  20:00",143
"662",1064202,"09-Aug-2013  20:00",319
"663",1064202,"09-Aug-2013  20:00",320
"664",1064202,"09-Aug-2013  20:00",321
"665",1064202,"09-Aug-2013  20:00",322
"666",1064202,"09-Aug-2013  20:00",168
"667",1064202,"09-Aug-2013  20:00",323
"668",1064202,"09-Aug-2013  20:00",324
"669",1064202,"09-Aug-2013  20:00",325
"670",1064202,"09-Aug-2013  20:00",326
"671",1064202,"09-Aug-2013  20:00",327
"672",1064213,"10-Aug-2013  14:50",49
"673",1064213,"10-Aug-2013  14:50",328
"674",1064213,"10-Aug-2013  14:50",51
"675",1064313,"09-Aug-2013  21:00",143
"676",1064313,"09-Aug-2013  21:00",321
"677",1064313,"09-Aug-2013  21:00",168
"678",1064367,"19-Aug-2013  20:30",306
"679",1064367,"19-Aug-2013  20:30",72
"680",1064367,"19-Aug-2013  20:30",118
"681",1064367,"19-Aug-2013  20:30",307
"682",1064635,"01-Sep-2013  22:30",329
"683",1064635,"01-Sep-2013  22:30",21
"684",1064659,"03-Sep-2013  21:00",75
"685",1064659,"03-Sep-2013  21:00",117
"686",1064663,"01-Sep-2013  2:45",101
"687",1064751,"07-Sep-2013  20:30",49
"688",1064774,"06-Sep-2013  22:00",18
"689",1064774,"06-Sep-2013  22:00",330
"690",1064774,"06-Sep-2013  22:00",226
"691",1064774,"06-Sep-2013  22:00",227
"692",1064790,"09-Sep-2013  9:00",331
"693",1064790,"09-Sep-2013  9:00",294
"694",1064790,"09-Sep-2013  9:00",104
"695",1064790,"09-Sep-2013  9:00",295
"696",1064790,"09-Sep-2013  9:00",296
"697",1064790,"09-Sep-2013  9:00",297
"698",1064790,"09-Sep-2013  9:00",332
"699",1064790,"09-Sep-2013  9:00",39
"700",1064790,"09-Sep-2013  9:00",298
"701",1064790,"09-Sep-2013  9:00",299
"702",1064955,"29-Aug-2013  2:00",2
"703",1064955,"29-Aug-2013  2:00",333
"704",1064955,"29-Aug-2013  2:00",334
"705",1065173,"18-Oct-2011  4:07",57
"706",1065173,"18-Oct-2011  4:07",58
"707",1065194,"26-Sep-2013  1:00",335
"708",1065194,"26-Sep-2013  1:00",200
"709",1065213,"02-Sep-2013  16:28",294
"710",1065213,"02-Sep-2013  16:28",295
"711",1065213,"02-Sep-2013  16:28",297
"712",1065213,"02-Sep-2013  16:28",39
"713",1065213,"02-Sep-2013  16:28",298
"714",1065213,"02-Sep-2013  16:28",336
"715",1065461,"10-Oct-2013  12:00",337
"716",1065461,"10-Oct-2013  12:00",296
"717",1065461,"10-Oct-2013  12:00",111
"718",1065461,"10-Oct-2013  12:00",290
"719",1065461,"10-Oct-2013  12:00",298
"720",1065461,"10-Oct-2013  12:00",336
"721",1065461,"10-Oct-2013  12:00",299
"722",1065461,"10-Oct-2013  12:00",58
"723",1065461,"10-Oct-2013  12:00",338
"724",1065592,"17-Oct-2013  1:00",102
"725",1065592,"17-Oct-2013  1:00",36
"726",1065793,"29-Oct-2013  21:31",317
"727",1065793,"29-Oct-2013  21:31",143
"728",1065793,"29-Oct-2013  21:31",11
"729",1066030,"21-Oct-2013  9:45",339
"730",1066030,"21-Oct-2013  9:45",102
"731",1066030,"21-Oct-2013  9:45",36
"732",1066030,"21-Oct-2013  9:45",340
"733",1066135,"17-Nov-2013  3:00",123
"734",1066206,"21-Oct-2013  19:05",251
"735",1066206,"21-Oct-2013  19:05",341
"736",1066317,"25-Nov-2013  11:00",317
"737",1066317,"25-Nov-2013  11:00",318
"738",1066317,"25-Nov-2013  11:00",143
"739",1066317,"25-Nov-2013  11:00",319
"740",1066317,"25-Nov-2013  11:00",320
"741",1066317,"25-Nov-2013  11:00",342
"742",1066317,"25-Nov-2013  11:00",168
"743",1066317,"25-Nov-2013  11:00",11
"744",1066369,"29-Nov-2013  19:00",123
"745",1066369,"29-Nov-2013  19:00",343
"746",1066369,"29-Nov-2013  19:00",344
"747",1066371,"25-Jul-2013  22:04",306
"748",1066371,"25-Jul-2013  22:04",72
"749",1066371,"25-Jul-2013  22:04",345
"750",1066371,"25-Jul-2013  22:04",118
"751",1066371,"25-Jul-2013  22:04",346
"752",1066371,"25-Jul-2013  22:04",307
"753",1066476,"17-Nov-2013  0:16",222
"754",1066476,"17-Nov-2013  0:16",18
"755",1066476,"17-Nov-2013  0:16",225
"756",1066530,"05-Jan-2012  1:12",78
"757",1066530,"05-Jan-2012  1:12",347
"758",1066530,"05-Jan-2012  1:12",348
"759",1066530,"05-Jan-2012  1:12",349
"760",1066619,"24-Nov-2013  20:30",49
"761",1066619,"24-Nov-2013  20:30",51
"762",1066619,"24-Nov-2013  20:30",277
"763",1066624,"16-Dec-2013  12:35",350
"764",1066624,"16-Dec-2013  12:35",175
"765",1066656,"30-Nov-2013  17:30",318
"766",1066656,"30-Nov-2013  17:30",168
"767",1066678,"19-Dec-2013  14:30",49
"768",1066678,"19-Dec-2013  14:30",51
"769",1066945,"03-Jan-2014  10:00",39
"770",1066994,"18-Nov-2012  19:17",149
"771",1067215,"24-Jan-2014  23:53",351
"772",1067364,"01-Jan-2014  0:16",185
"773",1067364,"01-Jan-2014  0:16",352
"774",1067364,"01-Jan-2014  0:16",157
"775",1067364,"01-Jan-2014  0:16",247
"776",1067394,"07-Feb-2014  15:35",353
"777",1067394,"07-Feb-2014  15:35",354
"778",1067439,"10-Feb-2014  1:00",101
"779",1067566,"18-Feb-2014  8:54",355
"780",1067566,"18-Feb-2014  8:54",91
"781",1067568,"11-Feb-2014  11:00",356
"782",1067568,"11-Feb-2014  11:00",123
"783",1067568,"11-Feb-2014  11:00",357
"784",1067568,"11-Feb-2014  11:00",358
"785",1067568,"11-Feb-2014  11:00",359
"786",1067752,"02-Mar-2014  9:55",171
"787",1067752,"02-Mar-2014  9:55",172
"788",1067782,"03-Mar-2014  17:00",360
"789",1067782,"03-Mar-2014  17:00",361
"790",1067840,"02-Oct-2013  0:01",89
"791",1067874,"09-Mar-2014  17:43",362
"792",1067874,"09-Mar-2014  17:43",141
"793",1067903,"19-Feb-2014  18:13",362
"794",1067903,"19-Feb-2014  18:13",141
"795",1067997,"14-Mar-2014  17:30",362
"796",1067997,"14-Mar-2014  17:30",141
"797",1068110,"19-Mar-2014  18:00",363
"798",1068110,"19-Mar-2014  18:00",352
"799",1068110,"19-Mar-2014  18:00",157
"800",1068470,"06-Apr-2014  4:15",101
"801",1068482,"08-Apr-2014  14:57",149
"802",1068671,"19-Feb-2014  22:05",157
"803",1068671,"19-Feb-2014  22:05",364
"804",1068744,"21-Apr-2014  0:30",365
"805",1068744,"21-Apr-2014  0:30",26
"806",1068744,"21-Apr-2014  0:30",181
"807",1068744,"21-Apr-2014  0:30",303
"808",1068744,"21-Apr-2014  0:30",366
"809",1068744,"21-Apr-2014  0:30",102
"810",1068744,"21-Apr-2014  0:30",367
"811",1068744,"21-Apr-2014  0:30",36
"812",1068744,"21-Apr-2014  0:30",368
"813",1068776,"16-Apr-2014  23:00",101
"814",1068818,"27-Apr-2014  21:20",294
"815",1068818,"27-Apr-2014  21:20",104
"816",1068818,"27-Apr-2014  21:20",39
"817",1068874,"30-Apr-2014  10:45",175
"818",1068874,"30-Apr-2014  10:45",17
"819",1068874,"30-Apr-2014  10:45",304
"820",1068981,"05-May-2014  22:04",49
"821",1068981,"05-May-2014  22:04",51
"822",1069105,"11-May-2014  12:30",369
"823",1069105,"11-May-2014  12:30",121
"824",1069105,"11-May-2014  12:30",168
"825",1069108,"04-Apr-2013  10:28",149
"826",1069108,"04-Apr-2013  10:28",370
"827",1069163,"14-May-2014  11:00",91
"828",1069163,"14-May-2014  11:00",371
"829",1069207,"16-May-2014  0:00",141
"830",1069212,"24-Nov-2013  20:00",372
"831",1069212,"24-Nov-2013  20:00",200
"832",1069421,"02-Apr-2012  1:40",99
"833",1069498,"30-May-2014  17:30",149
"834",1069498,"30-May-2014  17:30",219
"835",1069535,"25-May-2014  7:00",91
"836",1069711,"01-Jun-2014  0:35",101
"837",1069711,"01-Jun-2014  0:35",305
"838",1069711,"01-Jun-2014  0:35",373
"839",1069737,"05-Jun-2014  22:26",374
"840",1069737,"05-Jun-2014  22:26",375
"841",1069737,"05-Jun-2014  22:26",285
"842",1069760,"12-Jun-2014  19:30",376
"843",1069760,"12-Jun-2014  19:30",377
"844",1069767,"12-Jun-2014  16:30",309
"845",1069767,"12-Jun-2014  16:30",378
"846",1069797,"14-Jun-2014  14:45",83
"847",1069797,"14-Jun-2014  14:45",152
"848",1069838,"12-Feb-2013  19:04",379
"849",1069838,"12-Feb-2013  19:04",175
"850",1069841,"16-Jun-2014  0:04",55
"851",1069841,"16-Jun-2014  0:04",380
"852",1069891,"19-Jun-2014  8:45",294
"853",1069891,"19-Jun-2014  8:45",296
"854",1069891,"19-Jun-2014  8:45",39
"855",1069891,"19-Jun-2014  8:45",298
"856",1069891,"19-Jun-2014  8:45",336
"857",1069891,"19-Jun-2014  8:45",299
"858",1069927,"20-Jun-2014  19:25",376
"859",1069927,"20-Jun-2014  19:25",381
"860",1069927,"20-Jun-2014  19:25",377
"861",1069970,"23-Jun-2014  15:00",78
"862",1069970,"23-Jun-2014  15:00",242
"863",1069970,"23-Jun-2014  15:00",79
"864",1070325,"14-Jul-2014  0:30",382
"865",1070325,"14-Jul-2014  0:30",383
"866",1070365,"15-Jul-2014  18:00",384
"867",1070550,"24-Jul-2014  14:30",39
"868",1070673,"22-Jul-2014  3:00",385
"869",1070673,"22-Jul-2014  3:00",21
"870",1070811,"05-Aug-2014  19:30",59
"871",1070811,"05-Aug-2014  19:30",386
"872",1070811,"05-Aug-2014  19:30",203
"873",1070900,"09-Aug-2014  22:40",149
"874",1070901,"10-Aug-2014  21:15",117
"875",1070901,"10-Aug-2014  21:15",277
"876",1070929,"08-Aug-2014  21:30",387
"877",1070929,"08-Aug-2014  21:30",388
"878",1070929,"08-Aug-2014  21:30",290
"879",1070929,"08-Aug-2014  21:30",389
"880",1070929,"08-Aug-2014  21:30",141
"881",1070929,"08-Aug-2014  21:30",390
"882",1070963,"31-Jul-2014  12:32",83
"883",1070963,"31-Jul-2014  12:32",391
"884",1070963,"31-Jul-2014  12:32",392
"885",1070963,"31-Jul-2014  12:32",215
"886",1070963,"31-Jul-2014  12:32",393
"887",1070963,"31-Jul-2014  12:32",394
"888",1070963,"31-Jul-2014  12:32",152
"889",1070963,"31-Jul-2014  12:32",118
"890",1070963,"31-Jul-2014  12:32",194
"891",1070963,"31-Jul-2014  12:32",395
"892",1070963,"31-Jul-2014  12:32",102
"893",1071022,"15-Aug-2014  20:40",40
"894",1071050,"15-Aug-2014  19:30",363
"895",1071050,"15-Aug-2014  19:30",352
"896",1071050,"15-Aug-2014  19:30",157
"897",1071050,"15-Aug-2014  19:30",364
"898",1071054,"13-Aug-2014  20:30",376
"899",1071054,"13-Aug-2014  20:30",377
"900",1071074,"18-Aug-2014  18:40",49
"901",1071105,"23-Jun-2014  15:00",396
"902",1071105,"23-Jun-2014  15:00",70
"903",1071105,"23-Jun-2014  15:00",49
"904",1071105,"23-Jun-2014  15:00",117
"905",1071105,"23-Jun-2014  15:00",146
"906",1071105,"23-Jun-2014  15:00",179
"907",1071105,"23-Jun-2014  15:00",277
"908",1071105,"23-Jun-2014  15:00",397
"909",1071117,"21-Aug-2014  18:35",59
"910",1071117,"21-Aug-2014  18:35",386
"911",1071184,"24-Aug-2014  1:30",2
"912",1071184,"24-Aug-2014  1:30",4
"913",1071291,"31-Aug-2014  4:30",398
"914",1071291,"31-Aug-2014  4:30",55
"915",1071320,"12-Jul-2014  22:30",285
"916",1071358,"10-Jul-2014  23:00",399
"917",1071358,"10-Jul-2014  23:00",197
"918",1071358,"10-Jul-2014  23:00",45
"919",1071407,"03-Sep-2014  23:00",197
"920",1071407,"03-Sep-2014  23:00",161
"921",1071407,"03-Sep-2014  23:00",45
"922",1071531,"14-Sep-2014  14:00",49
"923",1071661,"28-Jun-2014  12:30",149
"924",1071698,"24-Sep-2014  10:00",318
"925",1071698,"24-Sep-2014  10:00",321
"926",1071698,"24-Sep-2014  10:00",168
"927",1071746,"24-Sep-2014  17:15",377
"928",1071869,"28-Feb-2014  22:00",59
"929",1071869,"28-Feb-2014  22:00",400
"930",1071869,"28-Feb-2014  22:00",386
"931",1071939,"09-Oct-2014  17:30",309
"932",1071939,"09-Oct-2014  17:30",401
"933",1072013,"14-Mar-2014  19:20",123
"934",1072013,"14-Mar-2014  19:20",402
"935",1072112,"19-Oct-2014  5:00",403
"936",1072112,"19-Oct-2014  5:00",383
"937",1072114,"05-Oct-2014  23:00",36
"938",1072117,"19-Oct-2014  1:45",404
"939",1072117,"19-Oct-2014  1:45",18
"940",1072117,"19-Oct-2014  1:45",334
"941",1072306,"29-Oct-2014  16:30",263
"942",1072306,"29-Oct-2014  16:30",405
"943",1072306,"29-Oct-2014  16:30",266
"944",1072306,"29-Oct-2014  16:30",310
"945",1072306,"29-Oct-2014  16:30",406
"946",1072306,"29-Oct-2014  16:30",76
"947",1072306,"29-Oct-2014  16:30",273
"948",1072306,"29-Oct-2014  16:30",407
"949",1072306,"29-Oct-2014  16:30",274
"950",1072404,"11-Oct-2014  18:00",83
"951",1072404,"11-Oct-2014  18:00",152
"952",1072461,"06-Nov-2014  20:00",351
"953",1072461,"06-Nov-2014  20:00",274
"954",1072482,"27-Jul-2014  1:20",18
"955",1072482,"27-Jul-2014  1:20",226
"956",1072497,"30-Oct-2014  19:50",376
"957",1072497,"30-Oct-2014  19:50",377
"958",1072498,"10-Nov-2014  16:30",384
"959",1072498,"10-Nov-2014  16:30",408
"960",1072498,"10-Nov-2014  16:30",409
"961",1072618,"14-Nov-2014  22:30",410
"962",1072618,"14-Nov-2014  22:30",285
"963",1072618,"14-Nov-2014  22:30",411
"964",1072618,"14-Nov-2014  22:30",412
"965",1072618,"14-Nov-2014  22:30",413
"966",1072618,"14-Nov-2014  22:30",414
"967",1072618,"14-Nov-2014  22:30",415
"968",1072618,"14-Nov-2014  22:30",416
"969",1072753,"01-Dec-2014  19:00",376
"970",1072753,"01-Dec-2014  19:00",417
"971",1072753,"01-Dec-2014  19:00",418
"972",1072753,"01-Dec-2014  19:00",377
"973",1072753,"01-Dec-2014  19:00",419
"974",1072804,"30-Nov-2014  10:54",123
"975",1072804,"30-Nov-2014  10:54",358
"976",1072804,"30-Nov-2014  10:54",402
"977",1072804,"30-Nov-2014  10:54",420
"978",1072804,"30-Nov-2014  10:54",344
"979",1072920,"13-Aug-2014  20:15",157
"980",1072946,"12-Dec-2014  20:10",377
"981",1072982,"16-Dec-2014  14:30",70
"982",1072982,"16-Dec-2014  14:30",49
"983",1073010,"16-Dec-2014  21:40",384
"984",1073179,"01-Jan-2015  0:15",421
"985",1073179,"01-Jan-2015  0:15",318
"986",1073179,"01-Jan-2015  0:15",143
"987",1073179,"01-Jan-2015  0:15",422
"988",1073179,"01-Jan-2015  0:15",423
"989",1073179,"01-Jan-2015  0:15",321
"990",1073179,"01-Jan-2015  0:15",168
"991",1073179,"01-Jan-2015  0:15",325
"992",1073179,"01-Jan-2015  0:15",424
"993",1073179,"01-Jan-2015  0:15",56
"994",1073179,"01-Jan-2015  0:15",425
"995",1073180,"01-Jan-2015  2:00",426
"996",1073180,"01-Jan-2015  2:00",18
"997",1073180,"01-Jan-2015  2:00",226
"998",1073257,"13-Nov-2013  10:47",321
"999",1073257,"13-Nov-2013  10:47",168
"1000",1073298,"28-Oct-2014  3:00",21
"1001",1073326,"01-Jan-2015  1:35",62
"1002",1073326,"01-Jan-2015  1:35",427
"1003",1073326,"01-Jan-2015  1:35",75
"1004",1073326,"01-Jan-2015  1:35",117
"1005",1073326,"01-Jan-2015  1:35",51
"1006",1073326,"01-Jan-2015  1:35",277
"1007",1073326,"01-Jan-2015  1:35",397
"1008",1073410,"18-Jan-2015  4:55",428
"1009",1073410,"18-Jan-2015  4:55",360
"1010",1073410,"18-Jan-2015  4:55",429
"1011",1073410,"18-Jan-2015  4:55",430
"1012",1073410,"18-Jan-2015  4:55",431
"1013",1073443,"19-Jan-2015  15:50",143
"1014",1073443,"19-Jan-2015  15:50",168
"1015",1073507,"24-Jan-2015  12:00",421
"1016",1073507,"24-Jan-2015  12:00",143
"1017",1073507,"24-Jan-2015  12:00",168
"1018",1073518,"25-Jan-2015  22:28",432
"1019",1073518,"25-Jan-2015  22:28",309
"1020",1073518,"25-Jan-2015  22:28",433
"1021",1073518,"25-Jan-2015  22:28",434
"1022",1073518,"25-Jan-2015  22:28",435
"1023",1073546,"17-Jan-2015  20:09",436
"1024",1073546,"17-Jan-2015  20:09",437
"1025",1073618,"02-Feb-2015  10:40",91
"1026",1073673,"06-Feb-2015  5:25",21
"1027",1073685,"06-Feb-2015  23:24",78
"1028",1073685,"06-Feb-2015  23:24",44
"1029",1073899,"22-Feb-2015  11:30",83
"1030",1073899,"22-Feb-2015  11:30",438
"1031",1073899,"22-Feb-2015  11:30",393
"1032",1073899,"22-Feb-2015  11:30",152
"1033",1073949,"06-Feb-2015  11:35",143
"1034",1073949,"06-Feb-2015  11:35",422
"1035",1073949,"06-Feb-2015  11:35",168
"1036",1073949,"06-Feb-2015  11:35",56
"1037",1073972,"27-Feb-2015  19:41",141
"1038",1074145,"07-Mar-2015  2:36",101
"1039",1074145,"07-Mar-2015  2:36",155
"1040",1074189,"10-Feb-2015  14:20",310
"1041",1074189,"10-Feb-2015  14:20",76
"1042",1074209,"14-Mar-2015  12:30",40
"1043",1074209,"14-Mar-2015  12:30",41
"1044",1074233,"10-Sep-2014  15:30",439
"1045",1074233,"10-Sep-2014  15:30",36
"1046",1074303,"19-Mar-2015  14:10",49
"1047",1074303,"19-Mar-2015  14:10",51
"1048",1074361,"25-Mar-2015  10:40",175
"1049",1074361,"25-Mar-2015  10:40",17
"1050",1074369,"17-Mar-2015  10:30",123
"1051",1074369,"17-Mar-2015  10:30",358
"1052",1074369,"17-Mar-2015  10:30",402
"1053",1074369,"17-Mar-2015  10:30",420
"1054",1074372,"25-Mar-2015  15:25",175
"1055",1074372,"25-Mar-2015  15:25",17
"1056",1074447,"26-Mar-2015  20:27",1
"1057",1074447,"26-Mar-2015  20:27",2
"1058",1074447,"26-Mar-2015  20:27",440
"1059",1074447,"26-Mar-2015  20:27",441
"1060",1074526,"03-Apr-2015  23:02",117
"1061",1074574,"06-Apr-2015  20:30",117
"1062",1074574,"06-Apr-2015  20:30",277
"1063",1074610,"06-Apr-2015  2:15",117
"1064",1074610,"06-Apr-2015  2:15",277
"1065",1074711,"15-Apr-2015  21:20",70
"1066",1074711,"15-Apr-2015  21:20",179
"1067",1074767,"20-Apr-2015  2:00",101
"1068",1074772,"19-Apr-2015  21:30",442
"1069",1074772,"19-Apr-2015  21:30",309
"1070",1074772,"19-Apr-2015  21:30",443
"1071",1074822,"22-Apr-2015  20:30",123
"1072",1074822,"22-Apr-2015  20:30",402
"1073",1074981,"02-May-2015  22:30",49
"1074",1074981,"02-May-2015  22:30",51
"1075",1074981,"02-May-2015  22:30",300
"1076",1074981,"02-May-2015  22:30",444
"1077",1074982,"27-Apr-2015  20:35",70
"1078",1074982,"27-Apr-2015  20:35",117
"1079",1074982,"27-Apr-2015  20:35",445
"1080",1074982,"27-Apr-2015  20:35",277
"1081",1074982,"27-Apr-2015  20:35",446
"1082",1075163,"12-May-2015  21:45",384
"1083",1075163,"12-May-2015  21:45",447
"1084",1075184,"15-May-2015  7:55",448
"1085",1075184,"15-May-2015  7:55",449
"1086",1075184,"15-May-2015  7:55",450
"1087",1075184,"15-May-2015  7:55",451
"1088",1075184,"15-May-2015  7:55",309
"1089",1075184,"15-May-2015  7:55",452
"1090",1075184,"15-May-2015  7:55",453
"1091",1075184,"15-May-2015  7:55",132
"1092",1075184,"15-May-2015  7:55",454
"1093",1075184,"15-May-2015  7:55",455
"1094",1075184,"15-May-2015  7:55",456
"1095",1075184,"15-May-2015  7:55",457
"1096",1075184,"15-May-2015  7:55",458
"1097",1075184,"15-May-2015  7:55",459
"1098",1075184,"15-May-2015  7:55",460
"1099",1075184,"15-May-2015  7:55",461
"1100",1075184,"15-May-2015  7:55",462
"1101",1075341,"25-May-2015  15:10",175
"1102",1075341,"25-May-2015  15:10",17
"1103",1075462,"13-Apr-2015  22:30",463
"1104",1075462,"13-Apr-2015  22:30",101
"1105",1075725,"17-Jun-2015  22:37",285
"1106",1075756,"18-Jun-2015  0:00",78
"1107",1075756,"18-Jun-2015  0:00",197
"1108",1075771,"20-Jun-2015  3:15",55
"1109",1075808,"23-Jun-2015  8:30",141
"1110",1075850,"23-Jun-2015  23:00",78
"1111",1075850,"23-Jun-2015  23:00",197
"1112",1076057,"14-Jun-2013  23:56",464
"1113",1076057,"14-Jun-2013  23:56",48
"1114",1076057,"14-Jun-2013  23:56",465
"1115",1076057,"14-Jun-2013  23:56",466
"1116",1076057,"14-Jun-2013  23:56",55
"1117",1076057,"14-Jun-2013  23:56",467
"1118",1076057,"14-Jun-2013  23:56",468
"1119",1076161,"11-Jul-2015  21:30",59
"1120",1076161,"11-Jul-2015  21:30",469
"1121",1076161,"11-Jul-2015  21:30",203
"1122",1076179,"03-Jul-2014  2:35",18
"1123",1076179,"03-Jul-2014  2:35",226
"1124",1076483,"02-Aug-2015  18:00",384
"1125",1076484,"02-Aug-2015  11:00",123
"1126",1076484,"02-Aug-2015  11:00",363
"1127",1076484,"02-Aug-2015  11:00",402
"1128",1076553,"27-Jul-2015  14:21",83
"1129",1076553,"27-Jul-2015  14:21",152
"1130",1076655,"01-Feb-2014  5:26",285
"1131",1076663,"12-Aug-2015  18:15",470
"1132",1076663,"12-Aug-2015  18:15",309
"1133",1076695,"14-Aug-2015  14:00",251
"1134",1076695,"14-Aug-2015  14:00",341
"1135",1076695,"14-Aug-2015  14:00",471
"1136",1076699,"07-Aug-2015  19:40",70
"1137",1076699,"07-Aug-2015  19:40",51
"1138",1076832,"23-Aug-2015  6:18",89
"1139",1077012,"04-Sep-2015  13:20",40
"1140",1077012,"04-Sep-2015  13:20",41
"1141",1077069,"01-Sep-2015  15:20",263
"1142",1077069,"01-Sep-2015  15:20",351
"1143",1077069,"01-Sep-2015  15:20",269
"1144",1077069,"01-Sep-2015  15:20",76
"1145",1077189,"08-Sep-2013  0:01",175
"1146",1077196,"17-Sep-2015  23:25",463
"1147",1077196,"17-Sep-2015  23:25",101
"1148",1077303,"23-Sep-2015  11:00",49
"1149",1077316,"09-Sep-2015  0:30",55
"1150",1077324,"01-Jul-2015  21:00",472
"1151",1077324,"01-Jul-2015  21:00",473
"1152",1077324,"01-Jul-2015  21:00",171
"1153",1077324,"01-Jul-2015  21:00",474
"1154",1077324,"01-Jul-2015  21:00",243
"1155",1077324,"01-Jul-2015  21:00",475
"1156",1077324,"01-Jul-2015  21:00",476
"1157",1077324,"01-Jul-2015  21:00",477
"1158",1077506,"05-Sep-2014  23:12",282
"1159",1077556,"11-Oct-2015  20:00",478
"1160",1077556,"11-Oct-2015  20:00",157
"1161",1077556,"11-Oct-2015  20:00",479
"1162",1077587,"13-Oct-2015  19:08",353
"1163",1077587,"13-Oct-2015  19:08",354
"1164",1077613,"17-Jun-2015  1:30",59
"1165",1077696,"15-Oct-2015  5:00",59
"1166",1077696,"15-Oct-2015  5:00",480
"1167",1077696,"15-Oct-2015  5:00",481
"1168",1077696,"15-Oct-2015  5:00",482
"1169",1077696,"15-Oct-2015  5:00",483
"1170",1077743,"14-Oct-2015  17:14",59
"1171",1077743,"14-Oct-2015  17:14",484
"1172",1077743,"14-Oct-2015  17:14",485
"1173",1077746,"22-Oct-2015  11:40",117
"1174",1077746,"22-Oct-2015  11:40",277
"1175",1077764,"24-Oct-2015  12:00",83
"1176",1077764,"24-Oct-2015  12:00",438
"1177",1077921,"05-Nov-2015  12:23",269
"1178",1077921,"05-Nov-2015  12:23",76
"1179",1077948,"06-Nov-2015  3:30",383
"1180",1077948,"06-Nov-2015  3:30",486
"1181",1077954,"06-Nov-2015  23:00",228
"1182",1077954,"06-Nov-2015  23:00",487
"1183",1077954,"06-Nov-2015  23:00",488
"1184",1077954,"06-Nov-2015  23:00",309
"1185",1077954,"06-Nov-2015  23:00",489
"1186",1078062,"12-Nov-2015  12:35",149
"1187",1078171,"10-Dec-2013  11:28",251
"1188",1078171,"10-Dec-2013  11:28",490
"1189",1078171,"10-Dec-2013  11:28",341
"1190",1078184,"24-Nov-2015  0:00",262
"1191",1078184,"24-Nov-2015  0:00",263
"1192",1078184,"24-Nov-2015  0:00",59
"1193",1078184,"24-Nov-2015  0:00",491
"1194",1078184,"24-Nov-2015  0:00",232
"1195",1078184,"24-Nov-2015  0:00",274
"1196",1078257,"01-Dec-2015  13:00",59
"1197",1078344,"10-Nov-2013  0:18",294
"1198",1078344,"10-Nov-2013  0:18",39
"1199",1078344,"10-Nov-2013  0:18",298
"1200",1078405,"29-Nov-2014  22:30",40
"1201",1078405,"29-Nov-2014  22:30",492
"1202",1078405,"29-Nov-2014  22:30",41
"1203",1078405,"29-Nov-2014  22:30",493
"1204",1078514,"13-Aug-2014  0:01",157
"1205",1078641,"28-Dec-2015  8:48",49
"1206",1078659,"26-Dec-2015  13:40",59
